506	2014-02-01 12:01:35.500	31.7
506	2014-02-01 12:01:36.000	27.9
506	2014-02-01 12:01:36.500	30.5
506	2014-02-01 12:01:37.000	29.9
506	2014-02-01 12:01:37.500	30
506	2014-02-01 12:01:38.000	30.7
506	2014-02-01 12:01:38.500	29.9
506	2014-02-01 12:01:39.000	29.9
506	2014-02-01 12:01:39.500	27.5
506	2014-02-01 12:01:40.000	27.9
506	2014-02-01 12:01:40.500	27
506	2014-02-01 12:01:41.000	31.6
506	2014-02-01 12:01:41.500	28.7
506	2014-02-01 12:01:42.000	28.1
506	2014-02-01 12:01:42.500	29.3
506	2014-02-01 12:01:43.000	33.3
506	2014-02-01 12:01:43.500	28.4
506	2014-02-01 12:01:44.000	29.4
506	2014-02-01 12:01:44.500	30.1
506	2014-02-01 12:01:45.000	34.5
506	2014-02-01 12:01:45.500	32.8
506	2014-02-01 12:01:46.000	32.7
506	2014-02-01 12:01:46.500	31.9
506	2014-02-01 12:01:47.000	28.7
506	2014-02-01 12:01:47.500	27.4
506	2014-02-01 12:01:48.000	28.2
506	2014-02-01 12:01:48.500	27.8
506	2014-02-01 12:01:49.000	28.8
506	2014-02-01 12:01:49.500	29.7
506	2014-02-01 12:01:50.000	36.8
506	2014-02-01 12:01:50.500	36.8
506	2014-02-01 12:01:51.000	36.5
506	2014-02-01 12:01:51.500	37
506	2014-02-01 12:01:52.000	38.1
506	2014-02-01 12:01:52.500	37.4
506	2014-02-01 12:01:53.000	38.1
506	2014-02-01 12:01:53.500	38
506	2014-02-01 12:01:54.000	38.3
506	2014-02-01 12:01:54.500	37.7
506	2014-02-01 12:01:55.000	37.8
506	2014-02-01 12:01:55.500	37.7
506	2014-02-01 12:01:56.000	37.8
506	2014-02-01 12:01:56.500	37.4
506	2014-02-01 12:01:57.000	37.2
506	2014-02-01 12:01:57.500	36.4
506	2014-02-01 12:01:58.000	37.8
506	2014-02-01 12:01:58.500	37.4
506	2014-02-01 12:01:59.000	36.4
506	2014-02-01 12:01:59.500	37.5
506	2014-02-01 12:02:00.000	31.2
506	2014-02-01 12:02:00.500	54.8
506	2014-02-01 12:02:01.000	845
506	2014-02-01 12:02:01.500	54.5
506	2014-02-01 12:02:02.000	589
506	2014-02-01 12:02:02.500	53.5
506	2014-02-01 12:02:03.000	973
506	2014-02-01 12:02:03.500	55
506	2014-02-01 12:02:04.000	1459.4
506	2014-02-01 12:02:04.500	56.9
506	2014-02-01 12:02:05.000	921.8
506	2014-02-01 12:02:05.500	54.8
506	2014-02-01 12:02:06.000	768.2
506	2014-02-01 12:02:06.500	54.2
